!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,text,number,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,BATCH_DOME,BATCH_RUN#,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,BDID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"KURN044_1__28","KURNOOL------FERTILITY3","KURNOOL-----ISFX-RCP8.5_MID","","","",28,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.8704,77.9832,"Chickpea",GF0005,"JG-11",2007-08-22,2007-09-21,,,,2,100,"Furrow, mm",1,39,0,0,,,"","e65d9eb3aa962c757e2cc6ba5e7a4899e9c084182c4b5b0e64bf12b06de30f85","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1265","2496","2007-11-03","2007-12-24","2008-01-01","1.4","194.9","321.2","89","16","",""
*,,"KURN044_1__29","KURNOOL------FERTILITY3","KURNOOL-----ISFX-RCP8.5_MID","","","",29,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.8704,77.9832,"Chickpea",GF0005,"JG-11",2008-08-25,2008-09-24,,,,2,100,"Furrow, mm",1,39,0,0,,,"","e65d9eb3aa962c757e2cc6ba5e7a4899e9c084182c4b5b0e64bf12b06de30f85","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","882","2655","2008-11-07","2008-12-28","2009-01-05","1.4","167.0","329.3","109","11","",""
*,,"KURN044_1__30","KURNOOL------FERTILITY3","KURNOOL-----ISFX-RCP8.5_MID","","","",30,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000002,15.8704,77.9832,"Chickpea",GF0005,"JG-11",2009-08-25,2009-09-24,,,,2,100,"Furrow, mm",1,39,0,0,,,"","e65d9eb3aa962c757e2cc6ba5e7a4899e9c084182c4b5b0e64bf12b06de30f85","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","743","2551","2009-11-06","2009-12-28","2010-01-05","1.5","394.3","290.3","104","16","",""
*,,"KURN045_1__1","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",1,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1980-08-24,1980-09-23,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","763","1395","1980-11-06","1980-12-22","1980-12-30","0.9","181.1","225.3","55","0","",""
*,,"KURN045_1__2","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",2,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1981-08-23,1981-09-22,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","905","1538","1981-11-04","1981-12-21","1981-12-29","0.8","180.6","221.2","44","13","",""
*,,"KURN045_1__3","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",3,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1982-08-23,1982-09-22,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1112","2124","1982-11-04","1982-12-20","1982-12-28","1.6","307.9","247.8","59","1","",""
*,,"KURN045_1__4","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",4,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1983-08-24,1983-09-23,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1071","1891","1983-11-05","1983-12-20","1983-12-28","1.2","360.7","237.6","49","13","",""
*,,"KURN045_1__5","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",5,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1984-09-10,1984-10-10,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","816","1404","1984-11-22","1985-01-08","1985-01-16","0.9","91.6","190.9","50","0","",""
*,,"KURN045_1__6","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",6,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1985-09-04,1985-10-04,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","577","1047","1985-11-16","1986-01-01","1986-01-09","0.6","45.2","152.4","35","0","",""
*,,"KURN045_1__7","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",7,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1986-08-29,1986-09-28,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","716","1183","1986-11-11","1986-12-28","1987-01-05","0.6","143.9","199.7","46","0","",""
*,,"KURN045_1__8","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",8,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1987-08-22,1987-09-21,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","894","1912","1987-11-03","1987-12-20","1987-12-28","1.6","248.2","258.3","62","0","",""
*,,"KURN045_1__9","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",9,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1988-08-27,1988-09-26,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","849","1380","1988-11-09","1988-12-29","1989-01-06","0.5","88.5","145.8","37","9","",""
*,,"KURN045_1__10","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",10,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1989-08-21,1989-09-20,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1105","2005","1989-11-03","1989-12-21","1989-12-29","1.1","462.7","241.4","60","8","",""
*,,"KURN045_1__11","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",11,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1990-08-25,1990-09-24,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","853","1474","1990-11-06","1990-12-23","1990-12-31","0.8","405.4","210.6","46","6","",""
*,,"KURN045_1__12","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",12,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1991-08-22,1991-09-21,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1200","2202","1991-11-04","1991-12-22","1991-12-30","1.4","221.6","227.3","61","0","",""
*,,"KURN045_1__13","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",13,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1992-08-30,1992-09-29,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","509","1035","1992-11-12","1992-12-24","1993-01-01","0.9","167.1","188.1","42","0","",""
*,,"KURN045_1__14","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",14,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1993-08-21,1993-09-20,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1239","2156","1993-11-02","1993-12-23","1993-12-31","1.0","467.5","278.9","67","3","",""
*,,"KURN045_1__15","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",15,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1994-09-05,1994-10-05,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","794","1513","1994-11-16","1994-12-30","1995-01-07","1.2","225.3","200.5","47","0","",""
*,,"KURN045_1__16","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",16,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1995-08-26,1995-09-25,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","919","1636","1995-11-07","1995-12-24","1996-01-01","0.9","260.7","219.9","54","9","",""
*,,"KURN045_1__17","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",17,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1996-08-27,1996-09-26,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1005","1729","1996-11-07","1996-12-25","1997-01-02","1.0","459.6","232.4","47","17","",""
*,,"KURN045_1__18","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",18,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1997-08-24,1997-09-23,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","643","1390","1997-11-06","1997-12-25","1998-01-02","0.8","270.5","199.9","43","14","",""
*,,"KURN045_1__19","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",19,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1998-08-22,1998-09-21,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","740","1390","1998-11-02","1998-12-19","1998-12-27","1.0","416.8","275.0","47","15","",""
*,,"KURN045_1__20","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",20,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",1999-09-20,1999-10-20,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","30","53","1999-12-03","2000-01-15","2000-01-23","0.0","13.0","38.1","3","0","",""
*,,"KURN045_1__21","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",21,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",2000-08-30,2000-09-29,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","905","1518","2000-11-11","2000-12-28","2001-01-05","0.8","150.6","204.2","53","0","",""
*,,"KURN045_1__22","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",22,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",2001-08-22,2001-09-21,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","862","1517","2001-11-03","2001-12-20","2001-12-28","0.8","487.0","256.3","53","11","",""
*,,"KURN045_1__23","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",23,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",2002-09-16,2002-10-16,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","655","1178","2002-11-28","2003-01-14","2003-01-22","0.6","41.0","151.6","39","0","",""
*,,"KURN045_1__24","KURNOOL------FERTILITY1","KURNOOL-----ISFX-RCP8.5_MID","","","",24,"","ISFX",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000001,15.8713,77.9834,"Chickpea",GF0005,"JG-11",2003-08-30,2003-09-29,,,,,,"",1,20,0,0,,,"","b17b062b54e49c62622fef2bf560b0ab481b220b97361849d016404e12f69944","a717ab602097127ab2b18f594bcdee1f1a725440bcfa91e1bb9f36e6c14d58f9","543c562d0471ff2d0b9f3efd51e21932bf88a1325d7f1fc265743724be655e55","f417f4891830dc2aa7a042e51dd0400fd95c600aabfb7fb9634990e981f015ed","ef4482bfa92555efc9d36d92ffc8fd1fc5f0e012106f5c75a7aabc5cf01fd8d9","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","711","1266","2003-11-11","2003-12-26","2004-01-03","0.8","159.9","192.2","45","0","",""
